id,name,table_bookings,online_ordering,location,rating,votes,phone,restaurant_type,restaurant_operation,popular_dishes,cuisines_offered,primary_cuisine,dining_cost
18739,The Restaurant - Coorg,No,Yes,Greenwich,4.3/5,504.0," 9448200122,  9008100544",Casual Dining,Dine-out,7.0,1.0,Mexican,1.0
35089,Vijayalakshmi Veg,Yes,No,Chelsea,3.9 /5,100.0,080 49653105,Quick Bites,Delivery,4.0,1.0,Mexican,0.0
33434,RK Fast Food,No,No,Lower Manhattan,-,0.0, 8919293202,Quick Bites,Delivery,1.0,2.0,Mexican,0.0
7931,Tiffin Room - Miraya Hotel & Residences,No,Yes,Chinatown,3.8/5,137.0," 7760961733,  7760961714",Fine Dining,Dine-out,7.0,3.0,American,1.0
244,New Sri Udupi Restaurant,No,No,Chelsea,,0.0,00 08026543161,Quick Bites,Delivery,1.0,5.0,American,0.0
10851,Public Khana,Yes,No,Lower Manhattan,3.5/5,17.0, 8867777657,Quick Bites,,1.0,2.0,Mexican,0.0
23403,Ande Ka Funda,Yes,No,Midtown,3.1/5,," 8892151627,  9035838946",Quick Bites,Dine-out,1.0,3.0,American,0.0
5348,Bean Flickers,Yes,No,Greenwich,4.3/5,392.0,"080 41209097,  9886367831",Cafe,Delivery,7.0,5.0,Snacks,1.0
34860,Cafe 221B,Yes,Yes,Lower Manhattan,3.7 /5,49.0," 7899022907
 9895765188",Cafe,Cafes,1.0,2.0,Snacks,0.0
35244,Totus,Yes,No,Lower Manhattan,3.7 /5,17.0, 7337830757,Quick Bites,Delivery,1.0,1.0,Chinese,0.0
41564,Golkonda Chimney,Yes,Yes,Staten and Ellis Islands,3.5 /5,1824.0,"080 42053331
080 28476532",Casual Dining,Dine-out,7.0,3.0,Italian,1.0
20455,Momo Hut,Yes,No,Tribeca,4.0/5,684.0," 9901617606,  6360809299",Quick Bites,Delivery,,3.0,Chinese,0.0
11228,Aroma Fine Dine,Yes,Yes,East Village,4.0 /5,128.0," 9513888632
 9945845334",Casual Dining,Dine-out,5.0,4.0,American,1.0
28399,ECHOES Koramangala,No,No,Tribeca,4.7 /5,3214.0, 9663042921,Cafe,Dine-out,7.0,5.0,Chinese,1.0
9675,Gobi Gate,No,No,Lower Manhattan,3.2/5,8.0, 9008092626,,Delivery,1.0,1.0,Chinese,0.0
7202,Bengaluru Square,No,No,Staten and Ellis Islands,3.5/5,25.0, 7411655754,Quick Bites,Delivery,1.0,3.0,Chinese,0.0
34311,The Monalisa Restaurant,Yes,No,Tribeca,3.3 /5,4.0," 7795514911
 7022142858",Quick Bites,Dine-out,1.0,1.0,Chinese,0.0
8965,Aramane Donne Biriyani,Yes,No,Lower Manhattan,3.9/5,191.0," 7411877401,  7829588445",Quick Bites,Delivery,2.0,2.0,Italian,0.0
10852,Sri Lakshmi Perk,Yes,No,Lower Manhattan,2.9/5,257.0," 8970548240,  9739369901",Quick Bites,Dine-out,2.0,1.0,American,0.0
4950,Float,Yes,Yes,Staten and Ellis Islands,4.4/5,3061.0," 9066887042,  9066887086",Casual Dining,Drinks & nightlife,7.0,2.0,American,1.0
23400,SAATHVIK Cafe Chats,No,No,Midtown,,0.0, 9620649493,Quick Bites,Dine-out,1.0,2.0,American,0.0
50812,Chirayu Burger House,No,No,Chinatown,,0.0, 9886903811,Delivery,Delivery,1.0,1.0,Italian,0.0
50788,Ghar ka Khana,No,No,Chinatown,,0.0, 9148758311,Delivery,Delivery,1.0,1.0,American,0.0
40958,Float,Yes,Yes,Staten and Ellis Islands,4.4 /5,3113.0," 9066887042
 9066887086",Casual Dining,Delivery,7.0,2.0,American,1.0
37448,What the Food,No,No,Lower Manhattan,3.6 /5,38.0," 9739019190
 9845040679",Quick Bites,Dine-out,1.0,3.0,American,0.0
42828,Happy Eats,Yes,No,Greenwich,NEW,0.0, 8049595676,,Delivery,1.0,2.0,American,0.0
34140,Urban Spoon Buffet Restaurant,No,Yes,Tribeca,3.5 /5,32.0," 9900178610
 9900178608",Casual Dining,Dine-out,1.0,2.0,American,1.0
18806,New Shanthi Johnson,No,No,Greenwich,2.8/5,211.0,"080 25251321, 00 25917712",Casual Dining,Dine-out,,4.0,Mexican,1.0
10790,Adithya Family Restaurant,No,No,Lower Manhattan,3.7/5,27.0, 9845284661,Quick Bites,Dine-out,,1.0,Mexican,0.0
23699,Udupi Gokul Cafe,No,No,Lower Manhattan,3.8/5,58.0, 9886885678,Quick Bites,Dine-out,2.0,1.0,Mexican,0.0
7914,Enchanted Garden,Yes,Yes,Chinatown,4.3/5,330.0,080 49653145,Casual Dining,Dine-out,7.0,4.0,American,1.0
4163,Brimstone Cafe,Yes,Yes,East Village,4.0/5,387.0," 9844504477,  9743754477",Cafe,Delivery,7.0,4.0,Snacks,1.0
29035,Grigliato,Yes,No,East Village,3.9 /5,717.0,"080 25726660, 080 65704412",Casual Dining,Dine-out,7.0,4.0,Italian,1.0
30878,Roundup Cafe,Yes,Yes,Tribeca,4.2 /5,496.0,080 49653438,Cafe,Desserts,7.0,3.0,Snacks,1.0
30301,Cafe Fattoush,Yes,No,Lower Manhattan,3.8 /5,24.0, 8880786996,Cafe,Delivery,1.0,2.0,Snacks,1.0
28041,RK Fast Food,No,No,Lower Manhattan,,0.0, 8919293202,Quick Bites,Delivery,1.0,2.0,Mexican,0.0
18940,BR Military Hotel,No,No,Greenwich,3.1/5,6.0, 9740056789,Quick Bites,Dine-out,1.0,1.0,Mexican,0.0
5417,Kumbakonam Degree Coffee,Yes,No,Greenwich,3.8/5,66.0,"080 25287379,  9845100909",Quick Bites,Delivery,2.0,2.0,Mexican,0.0
51526,Hotel Nisarga Restaurant,No,No,Chinatown,3.2 /5,6.0," 9620726727
 9448680362",Quick Bites,Dine-out,1.0,2.0,Chinese,0.0
22148,LIT Gastro Pub,Yes,Yes,Chelsea,3.7/5,205.0, 9739380630,Pub,Delivery,7.0,4.0,Chinese,1.0
34655,Mongolian Kitchen,No,No,Lower Manhattan,3.8 /5,30.0, 9513409686,Quick Bites,Dine-out,1.0,2.0,Chinese,0.0
22297,Udupi Upachar,Yes,No,Midtown,3.3/5,13.0,080 43707889,Quick Bites,Delivery,1.0,4.0,Mexican,0.0
7999,Citrus Cafe - Lemon Tree Hotel,No,No,Chinatown,3.8/5,118.0,"080 43311555,  9900047825",Casual Dining,Dine-out,1.0,4.0,American,1.0
51131,Rivayat,Yes,Yes,Chinatown,3.9 /5,487.0,080 49652732,Casual Dining,Dine-out,7.0,2.0,American,1.0
40780,Wok With Chung,No,No,Staten and Ellis Islands,3.8 /5,690.0,"080 28540039
080 28540041",Casual Dining,Delivery,7.0,2.0,Chinese,1.0
2276,Parkview,No,No,Midtown,4.0/5,129.0,"080 41509991,  9343078070",,Dine-out,7.0,3.0,,0.0
27096,New Punjabi Pure Veg Restaurant,Yes,No,East Village,3.5/5,10.0, 9663357948,Quick Bites,Delivery,1.0,1.0,American,0.0
21142,Priya Restaurant,No,No,Chelsea,,0.0," 8970413456,  9036000184",Quick Bites,Dine-out,1.0,2.0,Mexican,0.0
45478,RAAT KI FOOD,No,No,Greenwich,NEW,0.0, 7406385033,Takeaway,Delivery,1.0,3.0,Chinese,0.0
16564,Sri Gurudev Darshini,Yes,No,East Village,3.5/5,13.0, 9845514940,Quick Bites,Delivery,1.0,1.0,Mexican,0.0
7938,The Bahubali,Yes,Yes,Staten and Ellis Islands,3.5/5,151.0, 7337625805,Casual Dining,Dine-out,4.0,2.0,American,1.0
41928,Basaveshwara Khanavali,No,No,Staten and Ellis Islands,,0.0," 9972612827
 7899184431",Quick Bites,Dine-out,1.0,1.0,Mexican,0.0
37217,Akshaya Grand,Yes,No,Lower Manhattan,3.4 /5,29.0," 9844508520
080 26682939",Casual Dining,Dine-out,1.0,1.0,American,1.0
51168,Izakaya Gastro Pub,Yes,Yes,Chinatown,3.8 /5,128.0," 7625087121
 8050587483",Bar,Dine-out,,3.0,American,1.0
33202,Kababji Cafe,Yes,No,East Village,,0.0,080 43334321,Quick Bites,Delivery,1.0,5.0,Italian,0.0
45365,Magic Box,Yes,No,Greenwich,3.3 /5,," 8825407607
 9962550381",Takeaway,Delivery,1.0,3.0,Mexican,0.0
27090,Dindigul Time Pass Restaurant,Yes,No,East Village,3.2/5,115.0," 7795012021,  9686612009",Casual Dining,Delivery,1.0,4.0,Mexican,1.0
17957,Popat,Yes,No,Greenwich,3.2/5,43.0, 7015836528,Quick Bites,Delivery,1.0,1.0,American,0.0
19478,Cafe 221B,Yes,Yes,Lower Manhattan,3.7/5,49.0," 7899022907,  9895765188",Cafe,Cafes,1.0,2.0,Snacks,0.0
23690,Vindu Andhra Ruchulu,Yes,No,Chelsea,3.8/5,282.0,"080 22442527,  9900007666",Casual Dining,Dine-out,7.0,3.0,Italian,1.0
27117,Garage Food Company,Yes,No,East Village,3.8/5,45.0,080 49722220,Quick Bites,Delivery,1.0,2.0,Chinese,0.0
10565,Darshan Paradise Restaurant,Yes,No,Lower Manhattan,NEW,0.0," 9880414009,  8095414009",Quick Bites,Dine-out,,2.0,American,0.0
8583,Dindigul Time Pass Restaurant,Yes,No,East Village,3.2/5,115.0," 7795012021,  9686612009",Casual Dining,Delivery,1.0,4.0,Mexican,1.0
22836,Sharma Ji Chaats And Desi khana,No,No,Chelsea,NEW,0.0, 9980923409,Quick Bites,Delivery,1.0,2.0,American,0.0
42756,Raaga,Yes,Yes,Greenwich,3.8 /5,299.0,"080 25250235
 9341217011",Casual Dining,Delivery,7.0,3.0,American,1.0
35185,Vakulaa Veg Restaurant,Yes,No,Chelsea,3.9 /5,53.0,080 26659009,Quick Bites,Delivery,5.0,2.0,Mexican,0.0
51262,Chill,No,No,Chinatown,3.8 /5,43.0, 9980121279,Lounge,Dine-out,1.0,3.0,American,1.0
17083,Brimstone Cafe,Yes,Yes,East Village,4.0/5,390.0," 9844504477,  9743754477",Cafe,Dine-out,7.0,4.0,Snacks,1.0
18733,Imli,Yes,No,Greenwich,3.8/5,1837.0,080 45128802,Casual Dining,Dine-out,7.0,2.0,American,1.0
27525,Rashtrakutas,Yes,Yes,East Village,4.0/5,404.0," 8884459955,  8884495599",Casual Dining,Delivery,7.0,3.0,Mexican,1.0
1477,D View Cafe,Yes,No,Midtown,4.0/5,507.0, 9538943596,Cafe,Delivery,7.0,4.0,Snacks,1.0
21745,Mockaholic Restro Beer Cafe,Yes,No,Midtown,3.9/5,919.0,"080 42033222,  8884088553",Bar,Drinks & nightlife,7.0,4.0,American,1.0
44756,Bean Flickers,Yes,No,Greenwich,4.3 /5,397.0,"080 41209097
 9886367831",Cafe,Cafes,7.0,5.0,Snacks,1.0
10425,Kababish Restaurant,Yes,No,Lower Manhattan,3.6/5,15.0," 8050732123, 00 805074123",,Dine-out,1.0,3.0,American,1.0
29168,Hotel Sri Kumar Bhavan,No,No,Lower Manhattan,,0.0, 9738001714,Quick Bites,Dine-out,1.0,1.0,Mexican,0.0
29661,AM's Cafe Recreate,Yes,No,Lower Manhattan,3.3 /5,8.0, 8151994019,,Delivery,1.0,2.0,Chinese,0.0
8151,Real Ambur Dum Burger,No,No,Chinatown,,0.0," 9738918645,  7795594274",Quick Bites,Dine-out,1.0,2.0,Italian,0.0
51075,Enchanted Garden,Yes,Yes,Chinatown,4.3 /5,476.0,080 49653145,Casual Dining,Dine-out,7.0,6.0,American,1.0
32540,Desipun,Yes,Yes,Tribeca,4.2 /5,348.0, 9108182190,Casual Dining,Delivery,7.0,1.0,American,1.0
9941,Upahara Johnson,Yes,No,Chelsea,3.0/5,25.0,080 26541133,Quick Bites,Delivery,1.0,3.0,Mexican,0.0
29901,Grillopia,Yes,No,Lower Manhattan,3.9 /5,97.0," 7042445999,  7042067999",Quick Bites,Delivery,3.0,6.0,Italian,1.0
35627,PK Perk,Yes,No,Staten and Ellis Islands,,0.0, 9945398372,Dhaba,Delivery,1.0,3.0,American,0.0
8270,Buff Buffet Buff,Yes,Yes,Tribeca,4.5/5,3125.0,080 45128765,Casual Dining,Buffet,7.0,5.0,American,1.0
35892,Hungry Buddies,Yes,No,Lower Manhattan,3.3 /5,33.0," 9606259513
 7619546574",Quick Bites,Delivery,1.0,1.0,American,0.0
10501,Cafe Coffee Day,No,No,Lower Manhattan,3.3/5,15.0,080 65690462,Cafe,Dine-out,1.0,2.0,Snacks,1.0
20532,Baba Chatkora,No,No,Midtown,NEW,0.0, 9880894199,Casual Dining,Delivery,3.0,1.0,American,1.0
27552,Popsies,Yes,No,Tribeca,3.9/5,823.0,"080 65463880, 080 65659336",Casual Dining,Delivery,7.0,2.0,Chinese,1.0
19530,Shanmukha,Yes,No,Tribeca,4.0/5,776.0,080 49652639,Casual Dining,Delivery,7.0,4.0,Italian,1.0
40514,Barbeque Nation,No,Yes,Staten and Ellis Islands,4.3 /5,1074.0," 8064806060
18001086060",Casual Dining,Buffet,7.0,5.0,American,1.0
40521,Red Stone Kitchen,Yes,No,Staten and Ellis Islands,3.8 /5,94.0," 9164874092
 9164874095",Casual Dining,Buffet,1.0,3.0,American,1.0
7100,Foxtrot,Yes,Yes,Staten and Ellis Islands,4.4/5,1151.0," 9108136001,  9108136003",Pub,Delivery,7.0,4.0,American,1.0
21523,Keshava Kabab Centre,No,No,Midtown,3.2 /5,7.0, 9740324225,Quick Bites,Dine-out,1.0,1.0,American,0.0
35250,Kapoor's Cafe,Yes,No,Chelsea,4.0 /5,173.0,,,Delivery,7.0,1.0,American,1.0
17736,Desi Chinese kitchen,Yes,No,Greenwich,3.9/5,24.0,080 49653112,Casual Dining,Delivery,1.0,2.0,Chinese,1.0
22264,Chinese House,Yes,No,Chelsea,2.8/5,19.0," 8073867456,  9731727658",Quick Bites,Delivery,1.0,3.0,Chinese,0.0
41104,Dakshin Spice,Yes,Yes,Staten and Ellis Islands,3.8 /5,384.0,"080 42163388
080 42153388",Casual Dining,Delivery,7.0,4.0,Mexican,1.0
28510,The Flying Trapeze,No,Yes,Tribeca,NEW,0.0,080 49652426,Lounge,Dine-out,1.0,3.0,American,1.0
22928,The Denny's,No,No,Chelsea,3.7/5,93.0,"080 26593687, 080 25920389",Casual Dining,Delivery,2.0,2.0,American,1.0
3120,Priya Restaurant,No,No,Chelsea,,0.0," 8970413456,  9036000184",,Delivery,1.0,2.0,Mexican,0.0
2337,Skytouch Le Cafe,Yes,No,Midtown,3.7/5,127.0,"080 40932483,  9740848803",Cafe,Dine-out,7.0,3.0,Snacks,1.0
6871,Food Zone,Yes,No,Staten and Ellis Islands,3.4/5,308.0," 8060505568,  7760907582",Quick Bites,Delivery,3.0,2.0,American,0.0
2495,Tea Villa Cafe,No,Yes,Chelsea,4.3/5,633.0,080 49653143,Cafe,Cafes,7.0,5.0,Snacks,1.0
20768,Mane Burger,No,No,Midtown,,0.0, 8073028920,Takeaway,Delivery,1.0,1.0,Italian,0.0
31109,Hyderabad Biryaani House,Yes,No,Tribeca,4.1 /5,1117.0,"080 65754353,  7204344343",,Dine-out,7.0,4.0,Italian,1.0
50786,Green Chillies,No,No,Chinatown,,0.0, 9686555599,Quick Bites,Delivery,1.0,3.0,American,1.0
37502,Rayalaseema Abhiruchulu,No,No,Lower Manhattan,NEW,0.0, 9742044034,Quick Bites,Dine-out,1.0,3.0,American,0.0
33912,The Black Pearl,No,Yes,Tribeca,4.7 /5,10541.0,080 49652452,Casual Dining,Dine-out,7.0,3.0,American,1.0
7966,Chatora,Yes,No,Staten and Ellis Islands,3.5/5,108.0,080 49653515,Quick Bites,Dine-out,6.0,3.0,American,0.0
27523,Buff Buffet Buff,Yes,Yes,Tribeca,4.5/5,3156.0,080 45128765,Casual Dining,Delivery,7.0,5.0,American,1.0
37538,Malabar Kitchen,Yes,No,Lower Manhattan,NEW,0.0, 9886165106,Quick Bites,Dine-out,1.0,3.0,American,0.0
27918,What the Food,No,No,Lower Manhattan,3.6/5,38.0," 9739019190,  9845040679",Quick Bites,Delivery,1.0,3.0,American,0.0
50492,The Coffee Bean & Tea Leaf,Yes,No,Chinatown,3.0 /5,38.0, 9136906465,Cafe,Delivery,1.0,2.0,Snacks,1.0
29134,Ambur Hot Dum Burger,No,No,Lower Manhattan,3.5 /5,21.0, 9739695758,Quick Bites,Dine-out,1.0,1.0,Italian,0.0
36768,Naati Manae,Yes,Yes,Tribeca,3.9 /5,484.0,"080 41116661
080 41136661",Casual Dining,Dine-out,7.0,4.0,American,1.0
1744,Spice Taj,No,No,Lower Manhattan,,0.0,080 26781887,Quick Bites,Delivery,1.0,2.0,American,0.0
23275,Eagle Bar & Restaurant,No,No,Midtown,3.1/5,14.0," 7760547777,  9900099979",Casual Dining,Dine-out,1.0,2.0,American,1.0
16511,Rajesh Restaurant,Yes,Yes,East Village,3.5/5,59.0," 8095457454,  7090207707",Casual Dining,Delivery,2.0,4.0,American,1.0
27656,Royal View Restaurant,Yes,No,Lower Manhattan,3.7/5,26.0,"080 41133114, 080 41233571",Casual Dining,Delivery,1.0,3.0,American,1.0
51323,Woodfire Burger,Yes,No,Chinatown,3.4 /5,47.0, 9866839119,Quick Bites,Dine-out,1.0,3.0,American,0.0
7894,Mainland China,Yes,Yes,Chinatown,4.7/5,1512.0,080 49652995,Casual Dining,Dine-out,7.0,2.0,Chinese,1.0
8358,D View Cafe,Yes,No,Midtown,4.0/5,508.0, 9538943596,Cafe,Cafes,7.0,4.0,Snacks,1.0
44809,Empire Restaurant,Yes,No,Greenwich,4.1 /5,8286.0,080 40414141,Casual Dining,Delivery,7.0,4.0,American,1.0
3647,MRS Paradise,No,No,Chelsea,3.4/5,21.0,"080 26649119, 080 26659119",Casual Dining,Dine-out,1.0,3.0,Mexican,1.0
30352,Brewz Coffee,Yes,No,Lower Manhattan,3.0 /5,61.0,080 41200232,Cafe,Delivery,3.0,1.0,Snacks,1.0
2583,Marenahalli Donne Biriyani,Yes,No,Midtown,3.9/5,259.0, 9740682049,Quick Bites,Delivery,,2.0,Italian,0.0
7593,The Grains,Yes,No,Staten and Ellis Islands,NEW,0.0, 9844501999,Quick Bites,Delivery,1.0,3.0,Mexican,0.0
19408,The Pavillion,No,No,Midtown,2.7/5,43.0,"080 42456060,  9900014132",Casual Dining,Buffet,1.0,4.0,American,1.0
36099,New Shanthi Johnson,No,No,Lower Manhattan,,0.0,080 43334333,Takeaway,Delivery,1.0,4.0,Mexican,0.0
34659,Ambur Hot Dum Burger,No,No,Lower Manhattan,3.5 /5,21.0, 9739695758,Quick Bites,Dine-out,1.0,1.0,Italian,0.0
21282,Barbeque Nation,No,Yes,Midtown,4.8 /5,3864.0, 8064806060,Casual Dining,Dine-out,7.0,5.0,American,1.0
21576,David's Kitchen,Yes,No,Lower Manhattan,3.7 /5,14.0," 9035721005,  8880550888",Quick Bites,Dine-out,1.0,3.0,American,0.0
20838,Bullet Burger,Yes,No,Lower Manhattan,3.2/5,9.0, 7349474748,Takeaway,Delivery,,1.0,Italian,0.0
10072,Mom's Kitchen,No,No,East Village,,0.0," 9738732072,  9742716121",Delivery,Delivery,1.0,1.0,American,0.0
10982,Bistro Oui,Yes,Yes,Tribeca,4.1/5,400.0," 9535007412,  9972815434",Cafe,Dine-out,7.0,4.0,Snacks,1.0
22697,Jayanagar Grill House,Yes,No,Chelsea,3.5/5,35.0, 8123186002,Quick Bites,Delivery,1.0,2.0,Italian,0.0
8022,Chefactory Gold by Flechazo,Yes,No,Chinatown,3.7/5,353.0, 9513758714,Casual Dining,Dine-out,7.0,2.0,American,1.0
27723,Homifoo,Yes,No,East Village,3.5/5,11.0, 9206298204,Quick Bites,Delivery,,1.0,American,0.0
51232,Rajgarh,No,No,Chinatown,,0.0,080 30514600,Casual Dining,Dine-out,1.0,2.0,American,1.0
35655,Snack Knack,Yes,No,Lower Manhattan,3.0 /5,," 9535092716
 9880941836",Quick Bites,Delivery,1.0,2.0,American,0.0
33028,Bistro Oui,Yes,Yes,Tribeca,4.1 /5,402.0," 9535007412,  9972815434",Cafe,Delivery,7.0,4.0,Snacks,1.0
36044,Wild Thyme Restaurant,No,No,Tribeca,4.4 /5,44.0," 9742599919
 8025505542",Casual Dining,Delivery,1.0,5.0,Chinese,1.0
10587,Swad Punjab Da,Yes,No,Lower Manhattan,4.1/5,128.0, 8360151853,Quick Bites,Dine-out,5.0,1.0,American,0.0
8352,Cafe Medley,Yes,No,Tribeca,4.2/5,1059.0," 8041160865,  9845141475",Cafe,Cafes,7.0,3.0,Snacks,1.0
26924,Awesome Foods,Yes,No,Lower Manhattan,3.7/5,25.0," 8123305294,  8971266944",Quick Bites,Delivery,1.0,2.0,Chinese,0.0
50488,Pindi New York,Yes,No,Chinatown,,0.0,080 71967670,,Delivery,1.0,4.0,American,1.0
10601,Zeeshan,Yes,No,Lower Manhattan,2.8/5,178.0,080 40966647,Quick Bites,Dine-out,5.0,4.0,American,1.0
34538,Bisimillah Biriyani's & Kebab's,No,No,Lower Manhattan,3.3 /5,6.0," 8050077699
 9731841212",Quick Bites,Dine-out,1.0,2.0,Italian,0.0
23619,The Airos,Yes,No,Chelsea,4.1/5,, 7026390001,Cafe,Dine-out,,3.0,Snacks,1.0
16403,Noon's,Yes,No,East Village,4.2/5,162.0," 9243405888,  8050160888",Quick Bites,Delivery,3.0,1.0,Italian,0.0
36375,Burger Spot,Yes,No,Lower Manhattan,3.5 /5,9.0, 7406391810,Quick Bites,Delivery,1.0,2.0,Mexican,0.0
41205,Kaka Food Corner,Yes,No,Chinatown,3.4 /5,89.0, 8955983048,Quick Bites,Delivery,2.0,1.0,American,0.0
9536,RK Fast Food,No,No,Lower Manhattan,,0.0, 8919293202,Quick Bites,Delivery,1.0,2.0,Mexican,0.0
29677,The Paramount Hotel,Yes,No,Tribeca,3.6 /5,242.0," 9743540000,  9743570000",Casual Dining,Delivery,3.0,4.0,American,1.0
9625,Hyderabadi Burger House,No,No,Lower Manhattan,NEW,0.0,"00 08041160999,  9343377779",Quick Bites,Delivery,1.0,1.0,Italian,0.0
11049,Hyderabad Bawarchi,No,No,Chelsea,3.9/5,118.0," 8884979343,  9985900859",Casual Dining,Dine-out,6.0,3.0,American,1.0
7921,Cafe Palmyra,No,Yes,Chinatown,4.2/5,500.0,,Casual Dining,Dine-out,7.0,4.0,Chinese,1.0
27371,Bistro Oui,Yes,Yes,Tribeca,4.1/5,402.0," 9535007412,  9972815434",Cafe,Delivery,,4.0,Snacks,1.0
23774,Mahesh Friends Food Center,Yes,No,Lower Manhattan,2.9/5,132.0, 9731081364,Quick Bites,Dine-out,1.0,2.0,Chinese,0.0
18769,Viceroy's Sarathi,Yes,No,Greenwich,3.8/5,137.0,"080 25256162,  9449890148",Casual Dining,Dine-out,7.0,2.0,American,1.0
10392,"3B's - Buddies, Bar & Barbecues",No,Yes,Lower Manhattan,4.4/5,1149.0, 8880088696,Casual Dining,Dine-out,7.0,4.0,American,1.0
2305,The Kitchen,Yes,No,Midtown,NEW,0.0, 8197678636,Casual Dining,Dine-out,1.0,3.0,American,1.0
9689,Eaternet,No,No,Lower Manhattan,3.6/5,24.0," 8105520167, 080 42226555",Quick Bites,Delivery,1.0,3.0,American,0.0
50277,Biriyani Section,Yes,No,Chinatown,3.7 /5,28.0,080 49653310,Quick Bites,Delivery,1.0,2.0,Italian,0.0
34779,Truffles,No,No,Tribeca,4.7 /5,14723.0,080 49652818,,Cafes,7.0,4.0,Snacks,1.0
20346,Kapoor's Cafe,Yes,No,Chelsea,4.2/5,160.0,,Casual Dining,Delivery,7.0,1.0,American,1.0
26750,Asha Tiffins,Yes,No,East Village,4.3/5,283.0, 7619682498,Quick Bites,Delivery,6.0,1.0,Mexican,0.0
30004,Tandoor Hut,Yes,No,Tribeca,4.1 /5,1003.0,"080 25501899, 080 25631899",Casual Dining,Delivery,7.0,4.0,American,1.0
28574,The Paramount Hotel,Yes,No,Tribeca,3.6 /5,242.0," 9743540000,  9743570000",Casual Dining,Dine-out,3.0,4.0,American,1.0
924,Capsicum Family Restaurant,Yes,No,Lower Manhattan,3.8/5,254.0,080 49652641,Casual Dining,Delivery,1.0,2.0,Italian,1.0
29272,Empire Restaurant,Yes,No,Tribeca,4.1 /5,6943.0,080 45128675,Casual Dining,Buffet,7.0,4.0,American,1.0
22543,Sree Krishna Kafe,No,No,Midtown,3.9/5,115.0, 8792556140,Quick Bites,Delivery,7.0,1.0,Mexican,0.0
28449,Roundup Cafe,Yes,Yes,Tribeca,4.2 /5,494.0,080 49653438,Cafe,Dine-out,7.0,3.0,Snacks,1.0
1358,Sri Sankara Cafe,Yes,No,Lower Manhattan,3.6/5,26.0, 9986266688,Quick Bites,Delivery,,1.0,Mexican,0.0
50499,Fashion Knack Cafe,No,No,Chinatown,3.7 /5,18.0, 7024541064,Cafe,Delivery,1.0,3.0,Snacks,0.0
50690,The Village Restaurant,No,No,Chinatown,3.0 /5,9.0, 9611890909,Quick Bites,Delivery,1.0,2.0,American,0.0
17272,Nellore Abhiruchi,Yes,No,East Village,3.3/5,7.0, 8500050606,Quick Bites,Dine-out,1.0,2.0,Italian,0.0
50305,KA53,Yes,No,Chinatown,3.9 /5,45.0,080 49652151,Delivery,Delivery,5.0,2.0,American,0.0
17831,Aagaman Veg,Yes,No,Greenwich,4.0/5,556.0,"080 40956662, 080 40926663",Casual Dining,Delivery,7.0,,American,1.0
44899,Imperial Restaurant,Yes,No,Greenwich,3.9 /5,241.0,"080 69994888
080 25254888",Casual Dining,Delivery,7.0,4.0,American,1.0
21057,Brew Meister,Yes,Yes,Chelsea,4.1 /5,976.0,080 49652498,Microbrewery,Dine-out,7.0,5.0,American,1.0
50609,Nirvana Foods,Yes,No,Chinatown,,0.0, 8105906826,Quick Bites,Delivery,,2.0,Mexican,0.0
18665,The Teal Door Cafe,Yes,No,Greenwich,4.2/5,1855.0,080 49653146,Cafe,Dine-out,7.0,2.0,Snacks,1.0
50360,American Chulha,No,No,Chinatown,,0.0, 9790309222,Quick Bites,Delivery,1.0,1.0,American,0.0
3553,The Trundle,Yes,No,Chelsea,3.7/5,133.0, 9986520008,Casual Dining,Dine-out,7.0,4.0,Chinese,1.0
36874,Dhuaan,No,No,Tribeca,4.4 /5,154.0, 7406434444,Cafe,Dine-out,,2.0,Snacks,1.0
20418,The Yellow Chilli,Yes,Yes,Chelsea,3.8/5,584.0,080 41712345,Casual Dining,Delivery,,3.0,American,1.0
23803,New Mahesh Friends Food Corner,Yes,No,Lower Manhattan,3.2/5,49.0," 9902419754,  9972913805",Quick Bites,Dine-out,1.0,2.0,American,0.0
8103,Basaveshwara Kanawali,No,No,Chinatown,3.5/5,13.0," 9916680079,  8497811510",Quick Bites,Dine-out,1.0,1.0,Mexican,0.0
31134,Naati Manae,Yes,Yes,Tribeca,,485.0,"080 41116661, 080 41136661",Casual Dining,Dine-out,7.0,4.0,American,1.0
6767,Keys Cafe - Keys Hotel,No,No,Chinatown,2.8/5,161.0,"080 39451000,  8884038484",Casual Dining,Buffet,7.0,3.0,Chinese,1.0
41700,Alankar Restaurant,No,No,Staten and Ellis Islands,NEW,0.0, 9791238888,Casual Dining,Dine-out,1.0,3.0,Mexican,1.0
41793,Bengaluru's Burgers Paradise,No,No,Staten and Ellis Islands,3.7 /5,26.0, 8884902839,Quick Bites,Dine-out,1.0,1.0,Italian,0.0
30006,New South Corner,Yes,No,Lower Manhattan,3.7 /5,20.0," 9964564245,  9986468077",Quick Bites,Delivery,1.0,3.0,Mexican,0.0
10662,Bisimillah Biriyani's & Kebab's,No,No,Lower Manhattan,3.3/5,6.0," 8050077699,  9731841212",Quick Bites,Dine-out,1.0,2.0,Italian,0.0
14814,Imli,Yes,No,Greenwich,3.9/5,1838.0,080 45128802,Casual Dining,Delivery,7.0,2.0,American,1.0
41155,Swathi Deluxe,Yes,Yes,Staten and Ellis Islands,3.9 /5,228.0," 9902410005
 9900043666",Casual Dining,Delivery,7.0,4.0,American,1.0
